item_id	source_id	order_key	page_id	item_kind	source_label	title	locator	public_group	public_slug	review_ref
IT-TASAKI2020-2707	TASAKI2020	000486.0002	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 2, atom 2; v6 final-gate split atom 1/2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2708	TASAKI2020	000486.0003	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 2, atom 2; v6 final-gate split atom 2/2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2709	TASAKI2020	000486.0004	PG-TASAKI2020-0486	equation	equation (A.4.1)	NONE	PDF p. 486; print p. 476; §A.4.1; equation (A.4.1)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2710	TASAKI2020	000486.0005	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 4, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2711	TASAKI2020	000486.0006	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 4, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2712	TASAKI2020	000486.0007	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 5, atom 1; v6 final-gate split atom 1/2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2713	TASAKI2020	000486.0008	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 5, atom 1; atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2714	TASAKI2020	000486.0009	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 5, atom 1; atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2715	TASAKI2020	000486.0010	PG-TASAKI2020-0486	unlabeled	NONE	NONE	PDF p. 486; print p. 476; §A.4.1; paragraph 5, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2716	TASAKI2020	000486.0011	PG-TASAKI2020-0486	theorem	Theorem A.19	NONE	PDF p. 486; print p. 476; §A.4.2; Theorem A.19	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2717	TASAKI2020	000486.0012	PG-TASAKI2020-0486	equation	equation (A.4.2)	NONE	PDF p. 486; print p. 476; §A.4.2; equation (A.4.2)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2718	TASAKI2020	000487.0001	PG-TASAKI2020-0487	theorem	Theorem A.20	NONE	PDF p. 487; print p. 477; §A.4.2; Theorem A.20	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2719	TASAKI2020	000487.0002	PG-TASAKI2020-0487	equation	equation (A.4.3)	NONE	PDF p. 487; print p. 477; §A.4.2; equation (A.4.3)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2720	TASAKI2020	000487.0003	PG-TASAKI2020-0487	equation	equation (A.4.4)	NONE	PDF p. 487; print p. 477; §A.4.2; equation (A.4.4)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2721	TASAKI2020	000487.0004	PG-TASAKI2020-0487	equation	equation (A.4.5)	NONE	PDF p. 487; print p. 477; §A.4.2; equation (A.4.5)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2722	TASAKI2020	000487.0005	PG-TASAKI2020-0487	equation	equation (A.4.6)	NONE	PDF p. 487; print p. 477; §A.4.2; equation (A.4.6)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2723	TASAKI2020	000487.0006	PG-TASAKI2020-0487	unlabeled	NONE	NONE	PDF p. 487; print p. 477; §A.4.2; paragraph 8, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2724	TASAKI2020	000487.0007	PG-TASAKI2020-0487	unlabeled	NONE	NONE	PDF p. 487; print p. 477; §A.4.2; paragraph 8, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2725	TASAKI2020	000487.0008	PG-TASAKI2020-0487	unlabeled	NONE	NONE	PDF p. 487; print p. 477; §A.4.2; paragraph 9, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2726	TASAKI2020	000487.0009	PG-TASAKI2020-0487	unlabeled	NONE	NONE	PDF p. 487; print p. 477; §A.4.2; paragraph 9, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2727	TASAKI2020	000487.0010	PG-TASAKI2020-0487	unlabeled	NONE	NONE	PDF p. 487; print p. 477; §A.4.2; paragraph 9, atom 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2728	TASAKI2020	000487.0011	PG-TASAKI2020-0487	unlabeled	NONE	NONE	PDF p. 487; print p. 477; §A.4.2; paragraph 9, atom 4	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2729	TASAKI2020	000488.0001	PG-TASAKI2020-0488	equation	equation (A.4.7)	NONE	PDF p. 488; print p. 478; §A.4.2; equation (A.4.7)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2730	TASAKI2020	000488.0002	PG-TASAKI2020-0488	unlabeled	NONE	NONE	PDF p. 488; print p. 478; §A.4.2; paragraph 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2731	TASAKI2020	000488.0003	PG-TASAKI2020-0488	equation	equation (A.4.8)	NONE	PDF p. 488; print p. 478; §A.4.2; equation (A.4.8)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2732	TASAKI2020	000488.0004	PG-TASAKI2020-0488	unlabeled	NONE	NONE	PDF p. 488; print p. 478; §A.4.2; paragraph 5; audit split atom 1/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2733	TASAKI2020	000488.0005	PG-TASAKI2020-0488	unlabeled	NONE	NONE	PDF p. 488; print p. 478; §A.4.2; paragraph 5; audit split atom 2/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2734	TASAKI2020	000488.0006	PG-TASAKI2020-0488	unlabeled	NONE	NONE	PDF p. 488; print p. 478; §A.4.2; paragraph 5; audit split atom 3/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2735	TASAKI2020	000488.0007	PG-TASAKI2020-0488	equation	equation (A.4.9)	NONE	PDF p. 488; print p. 478; §A.4.2; equation (A.4.9)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2736	TASAKI2020	000488.0008	PG-TASAKI2020-0488	unlabeled	NONE	NONE	PDF p. 488; print p. 478; §A.4.2; paragraph 7	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2737	TASAKI2020	000488.0009	PG-TASAKI2020-0488	unlabeled	NONE	NONE	PDF p. 488; print p. 478; §A.4.3; paragraph 9, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2738	TASAKI2020	000488.0010	PG-TASAKI2020-0488	unlabeled	NONE	NONE	PDF p. 488; print p. 478; §A.4.3; paragraph 9, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2739	TASAKI2020	000488.0011	PG-TASAKI2020-0488	equation	equation (A.4.10)	NONE	PDF p. 488; print p. 478; §A.4.3; equation (A.4.10)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2740	TASAKI2020	000488.0012	PG-TASAKI2020-0488	equation	equation (A.4.11)	NONE	PDF p. 488; print p. 478; §A.4.3; equation (A.4.11)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2741	TASAKI2020	000489.0001	PG-TASAKI2020-0489	equation	equation (A.4.12)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.12)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2742	TASAKI2020	000489.0002	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.4.3; paragraph 3; audit split atom 1/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2743	TASAKI2020	000489.0003	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.4.3; paragraph 3; atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2744	TASAKI2020	000489.0004	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.4.3; paragraph 3; atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2745	TASAKI2020	000489.0005	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.4.3; paragraph 3; audit split atom 3/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2746	TASAKI2020	000489.0006	PG-TASAKI2020-0489	equation	equation (A.4.13)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.13)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2747	TASAKI2020	000489.0007	PG-TASAKI2020-0489	equation	equation (A.4.14)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.14)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2748	TASAKI2020	000489.0008	PG-TASAKI2020-0489	equation	equation (A.4.15)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.15)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2749	TASAKI2020	000489.0009	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.4.3; paragraph 8	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2750	TASAKI2020	000489.0010	PG-TASAKI2020-0489	equation	equation (A.4.16)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.16)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2751	TASAKI2020	000489.0011	PG-TASAKI2020-0489	equation	equation (A.4.17)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.17)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2752	TASAKI2020	000489.0012	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.4.3; paragraph 12	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2753	TASAKI2020	000489.0013	PG-TASAKI2020-0489	equation	equation (A.4.18)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.18)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2754	TASAKI2020	000489.0014	PG-TASAKI2020-0489	equation	equation (A.4.19)	NONE	PDF p. 489; print p. 479; §A.4.3; equation (A.4.19)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2755	TASAKI2020	000489.0015	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.4.3; paragraph 15	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2756	TASAKI2020	000489.0016	PG-TASAKI2020-0489	unlabeled	NONE	NONE	PDF p. 489; print p. 479; §A.5; paragraph 18	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2757	TASAKI2020	000490.0001	PG-TASAKI2020-0490	unlabeled	NONE	NONE	PDF p. 490; print p. 480; §A.5; paragraph 2, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2758	TASAKI2020	000490.0002	PG-TASAKI2020-0490	unlabeled	NONE	NONE	PDF p. 490; print p. 480; §A.5; paragraph 2, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2759	TASAKI2020	000490.0003	PG-TASAKI2020-0490	unlabeled	NONE	NONE	PDF p. 490; print p. 480; §A.5; paragraph 2, atom 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2760	TASAKI2020	000490.0004	PG-TASAKI2020-0490	equation	equation (A.5.1)	NONE	PDF p. 490; print p. 480; §A.5; equation (A.5.1)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2761	TASAKI2020	000490.0005	PG-TASAKI2020-0490	unlabeled	NONE	NONE	PDF p. 490; print p. 480; §A.5; paragraph 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2762	TASAKI2020	000490.0006	PG-TASAKI2020-0490	equation	equation (A.5.2)	NONE	PDF p. 490; print p. 480; §A.5; equation (A.5.2)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2763	TASAKI2020	000491.0001	PG-TASAKI2020-0491	equation	equation (A.5.3)	NONE	PDF p. 491; print p. 481; §A.5; equation (A.5.3)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2764	TASAKI2020	000491.0002	PG-TASAKI2020-0491	equation	equation (A.5.4)	NONE	PDF p. 491; print p. 481; §A.5; equation (A.5.4)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2765	TASAKI2020	000491.0003	PG-TASAKI2020-0491	unlabeled	NONE	NONE	PDF p. 491; print p. 481; §A.5; paragraph 4; atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2766	TASAKI2020	000491.0004	PG-TASAKI2020-0491	unlabeled	NONE	NONE	PDF p. 491; print p. 481; §A.5; paragraph 4; atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2767	TASAKI2020	000491.0005	PG-TASAKI2020-0491	unlabeled	NONE	NONE	PDF p. 491; print p. 481; §A.5; paragraph 4; v7 split atom 2/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2768	TASAKI2020	000491.0006	PG-TASAKI2020-0491	unlabeled	NONE	NONE	PDF p. 491; print p. 481; §A.5; paragraph 4; v7 split atom 3/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2769	TASAKI2020	000491.0007	PG-TASAKI2020-0491	equation	equation (A.5.5)	NONE	PDF p. 491; print p. 481; §A.5; equation (A.5.5)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2770	TASAKI2020	000491.0008	PG-TASAKI2020-0491	unlabeled	NONE	NONE	PDF p. 491; print p. 481; §A.5; paragraph 7	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2771	TASAKI2020	000492.0001	PG-TASAKI2020-0492	unlabeled	NONE	NONE	PDF p. 492; print p. 482; §A.5; paragraph 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2772	TASAKI2020	000492.0002	PG-TASAKI2020-0492	equation	equation (A.5.6)	NONE	PDF p. 492; print p. 482; §A.5; equation (A.5.6)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2773	TASAKI2020	000492.0003	PG-TASAKI2020-0492	unlabeled	NONE	NONE	PDF p. 492; print p. 482; §A.5; paragraph 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2774	TASAKI2020	000492.0004	PG-TASAKI2020-0492	unlabeled	NONE	NONE	PDF p. 492; print p. 482; §A.6.1; paragraph 7, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2775	TASAKI2020	000492.0005	PG-TASAKI2020-0492	unlabeled	NONE	NONE	PDF p. 492; print p. 482; §A.6.1; paragraph 7, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2776	TASAKI2020	000493.0001	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 2; audit split atom 1/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2777	TASAKI2020	000493.0002	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 2; audit split atom 2/3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2778	TASAKI2020	000493.0003	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 2; atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2779	TASAKI2020	000493.0004	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 2; atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2780	TASAKI2020	000493.0005	PG-TASAKI2020-0493	theorem	Theorem A.21	NONE	PDF p. 493; print p. 483; §A.6.1; Theorem A.21	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2781	TASAKI2020	000493.0006	PG-TASAKI2020-0493	equation	equation (A.6.1)	NONE	PDF p. 493; print p. 483; §A.6.1; equation (A.6.1)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2782	TASAKI2020	000493.0007	PG-TASAKI2020-0493	equation	equation (A.6.2)	NONE	PDF p. 493; print p. 483; §A.6.1; equation (A.6.2)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2783	TASAKI2020	000493.0008	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 7	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2784	TASAKI2020	000493.0009	PG-TASAKI2020-0493	equation	equation (A.6.3)	NONE	PDF p. 493; print p. 483; §A.6.1; equation (A.6.3)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2785	TASAKI2020	000493.0010	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 8, atom 1; atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2786	TASAKI2020	000493.0011	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 8, atom 1; atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2787	TASAKI2020	000493.0012	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 8, atom 1; atom 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2788	TASAKI2020	000493.0013	PG-TASAKI2020-0493	unlabeled	NONE	NONE	PDF p. 493; print p. 483; §A.6.1; paragraph 8, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2789	TASAKI2020	000494.0001	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 2, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2790	TASAKI2020	000494.0002	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 2, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2791	TASAKI2020	000494.0003	PG-TASAKI2020-0494	equation	equation (A.6.4)	NONE	PDF p. 494; print p. 484; §A.6.1; equation (A.6.4)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2792	TASAKI2020	000494.0004	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 4, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2793	TASAKI2020	000494.0005	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 4, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2794	TASAKI2020	000494.0006	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 4, atom 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2795	TASAKI2020	000494.0007	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 4, atom 4	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2796	TASAKI2020	000494.0008	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 4, atom 5	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2797	TASAKI2020	000494.0009	PG-TASAKI2020-0494	equation	equation (A.6.5)	NONE	PDF p. 494; print p. 484; §A.6.1; equation (A.6.5)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2798	TASAKI2020	000494.0010	PG-TASAKI2020-0494	equation	equation (A.6.6)	NONE	PDF p. 494; print p. 484; §A.6.1; equation (A.6.6)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2799	TASAKI2020	000494.0011	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 7, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2800	TASAKI2020	000494.0012	PG-TASAKI2020-0494	unlabeled	NONE	NONE	PDF p. 494; print p. 484; §A.6.1; paragraph 7, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2801	TASAKI2020	000494.0013	PG-TASAKI2020-0494	equation	equation (A.6.7)	NONE	PDF p. 494; print p. 484; §A.6.1; equation (A.6.7)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2802	TASAKI2020	000495.0001	PG-TASAKI2020-0495	equation	equation (A.6.8)	NONE	PDF p. 495; print p. 485; §A.6.1; equation (A.6.8)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2803	TASAKI2020	000495.0002	PG-TASAKI2020-0495	equation	equation (A.6.9)	NONE	PDF p. 495; print p. 485; §A.6.1; equation (A.6.9)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2804	TASAKI2020	000495.0003	PG-TASAKI2020-0495	unlabeled	NONE	NONE	PDF p. 495; print p. 485; §A.6.1; paragraph 7	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2805	TASAKI2020	000495.0004	PG-TASAKI2020-0495	theorem	Theorem A.22	NONE	PDF p. 495; print p. 485; §A.6.1; Theorem A.22	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2806	TASAKI2020	000495.0005	PG-TASAKI2020-0495	equation	equation (A.6.10)	NONE	PDF p. 495; print p. 485; §A.6.1; equation (A.6.10)	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2807	TASAKI2020	000496.0001	PG-TASAKI2020-0496	unlabeled	NONE	NONE	PDF p. 496; print p. 486; §A.6.2; paragraph 2, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2808	TASAKI2020	000496.0002	PG-TASAKI2020-0496	unlabeled	NONE	NONE	PDF p. 496; print p. 486; §A.6.2; paragraph 2, atom 2	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2809	TASAKI2020	000496.0003	PG-TASAKI2020-0496	unlabeled	NONE	NONE	PDF p. 496; print p. 486; §A.6.2; paragraph 2, atom 3	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-2810	TASAKI2020	000497.0001	PG-TASAKI2020-0497	unlabeled	NONE	NONE	PDF p. 497; print p. 487; §A.7; paragraph 2, atom 1	Appendix A	appendix-a	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
